 Card Number	Card Type	Length [m]	Alive [%]	x Average [m]	x' Average [rad]	y Average [m]	y' Average [rad]	Phase Average [rad]	Momentum Average [GeV/c]	Kinetic Energy Average [GeV]	Rest Energy Average [GeV]	RF Phase [deg]	Power loss [watt]
     6	   3	    0.118500000000000E+00	    0.100000000000000E+03	   -0.527181501499044E-04	   -0.238651544387913E-03	    0.845276276282534E-04	   -0.844462354178916E-04	    0.718153774976682E+00	    0.638885693496754E-01	    0.182629363467112E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.119000000000000E+00	    0.100000000000000E+03	   -0.528374766899486E-04	   -0.238653080087489E-03	    0.844854043186130E-04	   -0.844466192813334E-04	    0.718219141067867E+00	    0.638885693518120E-01	    0.182629363483438E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.119000000000000E+00	    0.100000000000000E+03	   -0.528374766899486E-04	   -0.238653080087489E-03	    0.844854043186130E-04	   -0.844466192813334E-04	    0.718219141067867E+00	    0.638885693518120E-01	    0.182629363483438E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.119500000000000E+00	    0.100000000000000E+03	   -0.529568032299919E-04	   -0.238653080087489E-03	    0.844431810089717E-04	   -0.844466192813334E-04	    0.718284507159054E+00	    0.638885693518120E-01	    0.182629363483438E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.120000000000000E+00	    0.100000000000000E+03	   -0.530761305380547E-04	   -0.238654616124731E-03	    0.844009575077510E-04	   -0.844470024410972E-04	    0.718349868778188E+00	    0.638885693540011E-01	    0.182629363500107E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.120000000000000E+00	    0.100000000000000E+03	   -0.530761305380547E-04	   -0.238654616124731E-03	    0.844009575077510E-04	   -0.844470024410972E-04	    0.718349868778188E+00	    0.638885693540011E-01	    0.182629363500107E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.120500000000000E+00	    0.100000000000000E+03	   -0.531954578461165E-04	   -0.238654616124731E-03	    0.843587340065307E-04	   -0.844470024410972E-04	    0.718415230397320E+00	    0.638885693540011E-01	    0.182629363500107E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.121000000000000E+00	    0.100000000000000E+03	   -0.533147859221565E-04	   -0.238656152079451E-03	    0.843165103144398E-04	   -0.844473841815935E-04	    0.718480587543355E+00	    0.638885693562581E-01	    0.182629363517198E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.121000000000000E+00	    0.100000000000000E+03	   -0.533147859221565E-04	   -0.238656152079451E-03	    0.843165103144398E-04	   -0.844473841815935E-04	    0.718480587543355E+00	    0.638885693562581E-01	    0.182629363517198E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.121500000000000E+00	    0.100000000000000E+03	   -0.534341139981962E-04	   -0.238656152079451E-03	    0.842742866223489E-04	   -0.844473841815935E-04	    0.718545944689385E+00	    0.638885693562581E-01	    0.182629363517198E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.122000000000000E+00	    0.100000000000000E+03	   -0.535534428423592E-04	   -0.238657688325748E-03	    0.842320627400202E-04	   -0.844477646586351E-04	    0.718611297361336E+00	    0.638885693585822E-01	    0.182629363534736E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.122000000000000E+00	    0.100000000000000E+03	   -0.535534428423592E-04	   -0.238657688325748E-03	    0.842320627400202E-04	   -0.844477646586351E-04	    0.718611297361336E+00	    0.638885693585822E-01	    0.182629363534736E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.122500000000000E+00	    0.100000000000000E+03	   -0.536727716865219E-04	   -0.238657688325748E-03	    0.841898388576911E-04	   -0.844477646586351E-04	    0.718676650033285E+00	    0.638885693585822E-01	    0.182629363534736E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.123000000000000E+00	    0.100000000000000E+03	   -0.537921012991451E-04	   -0.238659225245934E-03	    0.841476147857744E-04	   -0.844481438331628E-04	    0.718741998230280E+00	    0.638885693609706E-01	    0.182629363552660E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.123000000000000E+00	    0.100000000000000E+03	   -0.537921012991451E-04	   -0.238659225245934E-03	    0.841476147857744E-04	   -0.844481438331628E-04	    0.718741998230280E+00	    0.638885693609706E-01	    0.182629363552660E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.123500000000000E+00	    0.100000000000000E+03	   -0.539114309117678E-04	   -0.238659225245934E-03	    0.841053907138579E-04	   -0.844481438331628E-04	    0.718807346427262E+00	    0.638885693609706E-01	    0.182629363552660E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.124000000000000E+00	    0.100000000000000E+03	   -0.540307612934425E-04	   -0.238660763349850E-03	    0.840631664527942E-04	   -0.844485221255675E-04	    0.718872690148538E+00	    0.638885693634178E-01	    0.182629363570962E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.124000000000000E+00	    0.100000000000000E+03	   -0.540307612934425E-04	   -0.238660763349850E-03	    0.840631664527942E-04	   -0.844485221255675E-04	    0.718872690148538E+00	    0.638885693634178E-01	    0.182629363570962E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.124500000000000E+00	    0.100000000000000E+03	   -0.541500916751177E-04	   -0.238660763349850E-03	    0.840209421917313E-04	   -0.844485221255675E-04	    0.718938033869819E+00	    0.638885693634178E-01	    0.182629363570962E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.125000000000000E+00	    0.100000000000000E+03	   -0.542694228263516E-04	   -0.238662302467549E-03	    0.839787177415632E-04	   -0.844489003371428E-04	    0.719003373114835E+00	    0.638885693659164E-01	    0.182629363589606E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.125000000000000E+00	    0.100000000000000E+03	   -0.542694228263516E-04	   -0.238662302467549E-03	    0.839787177415632E-04	   -0.844489003371428E-04	    0.719003373114835E+00	    0.638885693659164E-01	    0.182629363589606E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.125500000000000E+00	    0.100000000000000E+03	   -0.543887539775852E-04	   -0.238662302467549E-03	    0.839364932913940E-04	   -0.844489003371428E-04	    0.719068712359846E+00	    0.638885693659164E-01	    0.182629363589606E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.126000000000000E+00	    0.100000000000000E+03	   -0.545080858991306E-04	   -0.238663843090912E-03	    0.838942686519339E-04	   -0.844492789217440E-04	    0.719134047127996E+00	    0.638885693684695E-01	    0.182629363608592E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.126000000000000E+00	    0.100000000000000E+03	   -0.545080858991306E-04	   -0.238663843090912E-03	    0.838942686519339E-04	   -0.844492789217440E-04	    0.719134047127996E+00	    0.638885693684695E-01	    0.182629363608592E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.126500000000000E+00	    0.100000000000000E+03	   -0.546274178206760E-04	   -0.238663843090912E-03	    0.838520440124734E-04	   -0.844492789217440E-04	    0.719199381896149E+00	    0.638885693684695E-01	    0.182629363608592E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.127000000000000E+00	    0.100000000000000E+03	   -0.547467505129847E-04	   -0.238665384616914E-03	    0.838098191832930E-04	   -0.844496583589961E-04	    0.719264712187074E+00	    0.638885693710671E-01	    0.182629363627884E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.127000000000000E+00	    0.100000000000000E+03	   -0.547467505129847E-04	   -0.238665384616914E-03	    0.838098191832930E-04	   -0.844496583589961E-04	    0.719264712187074E+00	    0.638885693710671E-01	    0.182629363627884E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.127500000000000E+00	    0.100000000000000E+03	   -0.548660832052931E-04	   -0.238665384616914E-03	    0.837675943541141E-04	   -0.844496583589961E-04	    0.719330042478005E+00	    0.638885693710671E-01	    0.182629363627884E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.128000000000000E+00	    0.100000000000000E+03	   -0.549854166687478E-04	   -0.238666926909145E-03	    0.837253693348319E-04	   -0.844500385640700E-04	    0.719395368291294E+00	    0.638885693737120E-01	    0.182629363647480E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.128000000000000E+00	    0.100000000000000E+03	   -0.549854166687478E-04	   -0.238666926909145E-03	    0.837253693348319E-04	   -0.844500385640700E-04	    0.719395368291294E+00	    0.638885693737120E-01	    0.182629363647480E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.128500000000000E+00	    0.100000000000000E+03	   -0.551047501322023E-04	   -0.238666926909145E-03	    0.836831443155498E-04	   -0.844500385640700E-04	    0.719460694104591E+00	    0.638885693737120E-01	    0.182629363647480E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.129000000000000E+00	    0.100000000000000E+03	   -0.552240843670940E-04	   -0.238668469782658E-03	    0.836409191057617E-04	   -0.844504195762531E-04	    0.719526015439697E+00	    0.638885693764126E-01	    0.182629363667442E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.129000000000000E+00	    0.100000000000000E+03	   -0.552240843670940E-04	   -0.238668469782658E-03	    0.836409191057617E-04	   -0.844504195762531E-04	    0.719526015439697E+00	    0.638885693764126E-01	    0.182629363667442E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.129500000000000E+00	    0.100000000000000E+03	   -0.553434186019851E-04	   -0.238668469782658E-03	    0.835986938959740E-04	   -0.844504195762531E-04	    0.719591336774799E+00	    0.638885693764126E-01	    0.182629363667442E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.130000000000000E+00	    0.100000000000000E+03	   -0.554627536088606E-04	   -0.238670013750258E-03	    0.835564684954014E-04	   -0.844508011451009E-04	    0.719656653631247E+00	    0.638885693791647E-01	    0.182629363687736E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.130000000000000E+00	    0.100000000000000E+03	   -0.554627536088606E-04	   -0.238670013750258E-03	    0.835564684954014E-04	   -0.844508011451009E-04	    0.719656653631247E+00	    0.638885693791647E-01	    0.182629363687736E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.130500000000000E+00	    0.100000000000000E+03	   -0.555820886157351E-04	   -0.238670013750258E-03	    0.835142430948279E-04	   -0.844508011451009E-04	    0.719721970487696E+00	    0.638885693791647E-01	    0.182629363687736E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.131000000000000E+00	    0.100000000000000E+03	   -0.557014243952922E-04	   -0.238671559114072E-03	    0.834720175031735E-04	   -0.844511833088640E-04	    0.719787282865215E+00	    0.638885693819618E-01	    0.182629363708335E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.131000000000000E+00	    0.100000000000000E+03	   -0.557014243952922E-04	   -0.238671559114072E-03	    0.834720175031735E-04	   -0.844511833088640E-04	    0.719787282865215E+00	    0.638885693819618E-01	    0.182629363708335E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.131500000000000E+00	    0.100000000000000E+03	   -0.558207601748495E-04	   -0.238671559114072E-03	    0.834297919115195E-04	   -0.844511833088640E-04	    0.719852595242743E+00	    0.638885693819618E-01	    0.182629363708335E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.132000000000000E+00	    0.100000000000000E+03	   -0.559400967277913E-04	   -0.238673105883846E-03	    0.833875661286470E-04	   -0.844515657461519E-04	    0.719917903140963E+00	    0.638885693848079E-01	    0.182629363729244E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.132000000000000E+00	    0.100000000000000E+03	   -0.559400967277913E-04	   -0.238673105883846E-03	    0.833875661286470E-04	   -0.844515657461519E-04	    0.719917903140963E+00	    0.638885693848079E-01	    0.182629363729244E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.132500000000000E+00	    0.100000000000000E+03	   -0.560594332807328E-04	   -0.238673105883846E-03	    0.833453403457741E-04	   -0.844515657461519E-04	    0.719983211039192E+00	    0.638885693848079E-01	    0.182629363729244E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.133000000000000E+00	    0.100000000000000E+03	   -0.561787706081686E-04	   -0.238674654871472E-03	    0.833031143717020E-04	   -0.844519481436549E-04	    0.720048514458082E+00	    0.638885693876897E-01	    0.182629363750408E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.133000000000000E+00	    0.100000000000000E+03	   -0.561787706081686E-04	   -0.238674654871472E-03	    0.833031143717020E-04	   -0.844519481436549E-04	    0.720048514458082E+00	    0.638885693876897E-01	    0.182629363750408E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.133500000000000E+00	    0.100000000000000E+03	   -0.562981079356046E-04	   -0.238674654871472E-03	    0.832608883976288E-04	   -0.844519481436549E-04	    0.720113817876973E+00	    0.638885693876897E-01	    0.182629363750408E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.134000000000000E+00	    0.100000000000000E+03	   -0.564174460391090E-04	   -0.238676207008597E-03	    0.832186622322054E-04	   -0.844523308487539E-04	    0.720179116816700E+00	    0.638885693905984E-01	    0.182629363771758E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   9	    0.134000000000000E+00	    0.100000000000000E+03	   -0.564174460391090E-04	   -0.238676207008597E-03	    0.832186622322054E-04	   -0.844523308487539E-04	    0.720179116816700E+00	    0.638885693905984E-01	    0.182629363771758E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   3	    0.134500000000000E+00	    0.100000000000000E+03	   -0.565367841426134E-04	   -0.238676207008597E-03	    0.831764360667808E-04	   -0.844523308487539E-04	    0.720244415756434E+00	    0.638885693905984E-01	    0.182629363771758E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
