 Card Number	Card Type	Length [m]	Aperture x [m]	Aperture y [m]	x RMS [m]	x' RMS [rad]	y RMS [m]	y' RMS [rad]	Phase RMS [rad]	Momentum RMS [GeV/c]	Kinetic Energy RMS [GeV]	Rest Energy RMS [GeV]	Momentum Standard Deviation [GeV/c]	Kinetic Energy Standard Deviation [GeV]	(X,BGX') 100%-Emittance [m.rad]	(X,BGX') 90%-Emittance [m.rad]	(X,BGX') RMS-Emittance [m.rad]	(Y,BGY') 100%-Emittance [m.rad]	(Y,BGY') 90%-Emittance [m.rad]	(Y,BGY') RMS-Emittance [m.rad]	(PHI,dE) 100%-Emittance [deg.MeV]	(PHI,dE) 90%-Emittance [deg.MeV]	(PHI,dE) RMS-Emittance [deg.MeV]	(PHI,dP) 100%-Emittance [deg.MeV/c]	(PHI,dP) 90%-Emittance [deg.MeV/c]	(PHI,dP) RMS-Emittance [deg.MeV/c]	(X,X') Alpha [1]	(X,X') Beta [m/rad]	(Y,Y') Alpha [1]	(Y,Y') Beta [m/rad]	(PHI,dE) Alpha [1]	(PHI,dE) Beta [deg/MeV]	(PHI,dP) Alpha [1]	(PHI,dP) Beta [deg.c/MeV]	Halo(X,BGX')	Halo(Y,BGY')	Halo(Z,Z')	(X,Y) Alpha [1]	(X,Y) Beta [1]	(X,Y') Alpha [1]	(X,Y') Beta [m/rad]	(X',Y) Alpha [1]	(X',Y) Beta [rad/m]	(X',Y') Alpha [1]	(X',Y') Beta [1]	(X, BGX') Wanted Emittance [m.rad]	(Y, BGY') Wanted Emittance [m.rad]	(PHI, dE) Wanted Emittance [deg.MeV]	(PHI, dP) Wanted Emittance [deg.MeV/c]	 x beam size in wanted emittance [m]	 x' beam size in wanted emittance [rad]	 y beam size in wanted emittance [m]	 y' beam size in wanted emittance [rad]	 Phase beam size in wanted emittance [rad]	 Energy beam size in wanted emittance [GeV]	(X,Y) RMS-Emitt [m2]	(X,Y') RMS-Emitt [m2.rad2]	(X',Y) RMS-Emitt [m2.rad2]	(X',Y') RMS-Emitt [rad2]	(X,PH) Alpha [1]	(X,PH) Beta [m/deg]	(X,PH)RMS-Emittance [m.deg]	(Y,PH) Alpha [1]	(Y,PH) Beta [m/deg]	(Y,PH)RMS-Emittance [m.deg]
    15	   3	    0.116249999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.577736722291406E-02	    0.800593947909452E-02	    0.506542574803323E-02	    0.567928668040514E-02	    0.321248805650953E+02	    0.278274207065532E-04	    0.159092480121426E-06	    0.111748622150695E+02	    0.278274207065532E-04	    0.159092480121426E-06	    0.147624813470351E-05	    0.561712415254687E-06	    0.152625579572577E-06	    0.131195764641842E-05	    0.557224193096986E-06	    0.151512489217341E-06	    0.164658834887090E+01	    0.448171410592678E+00	    0.125303994317803E+00	    0.288002671969125E+03	    0.783478038014469E+02	    0.219170297818524E+02	   -0.141483141829184E+01	    0.125029695795999E+01	   -0.422350600974726E+00	    0.968197658775636E+00	    0.211218417578090E+01	    0.270373045512697E+08	    0.211222298710456E+01	    0.154577617933713E+06	    0.653092942516813E-01	    0.692658741591443E-01	    0.183669644239054E+00	    0.553221101529961E+00	    0.130345042426543E+01	   -0.588738503616508E+00	    0.118047715545278E+01	    0.148798899077749E+01	    0.283352338161269E+01	    0.117294716434015E-01	    0.140977038866096E+01	    0.561712415254687E-06	    0.557224193096986E-06	    0.448171410592678E+00	    0.783478038014469E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.256073966504804E-04	    0.282749834456553E-04	    0.226202710585874E-04	    0.454648980135010E-04	    0.473562605862208E+00	    0.198987389683036E-03	    0.167739132020219E+00	   -0.192160859125213E+01	    0.341570420993277E-03	    0.751193207369177E-01
    15	   3	    0.116299999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.578063677777023E-02	    0.800619940351819E-02	    0.506653140640169E-02	    0.567940308966993E-02	    0.321254254133942E+02	    0.278488479454226E-04	    0.159214983118790E-06	    0.111748622150695E+02	    0.278488479454226E-04	    0.159214983118790E-06	    0.147619178341483E-05	    0.561690973589343E-06	    0.152622427981444E-06	    0.131192281663234E-05	    0.557209399936935E-06	    0.151511894908530E-06	    0.164782030560933E+01	    0.448390214270805E+00	    0.125402865024762E+00	    0.288218143979931E+03	    0.783838064367822E+02	    0.219343229960108E+02	   -0.141614463229366E+01	    0.125173835362893E+01	   -0.423027295748000E+00	    0.968624172007641E+00	    0.211217884583480E+01	    0.270169040819785E+08	    0.211221768280593E+01	    0.154460986855873E+06	    0.652906246723033E-01	    0.692744738796609E-01	    0.184076435954324E+00	    0.553088391020949E+00	    0.130383017822025E+01	   -0.588226671472618E+00	    0.118085678966020E+01	    0.148691947950036E+01	    0.283159444135304E+01	    0.117389752652061E-01	    0.140978741945419E+01	    0.561690973589343E-06	    0.557209399936935E-06	    0.448390214270805E+00	    0.783838064367822E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.256289217067540E-04	    0.282978950954125E-04	    0.226371502757528E-04	    0.454673009592548E-04	    0.474051679035108E+00	    0.199134305961151E-03	    0.167805147361343E+00	   -0.192221165893916E+01	    0.341723555759979E-03	    0.751184402110246E-01
    14	   9	    0.116299999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.578063677777023E-02	    0.800619940351819E-02	    0.506653140640169E-02	    0.567940308966993E-02	    0.321254254133942E+02	    0.278488479454226E-04	    0.159214983118790E-06	    0.111748622150695E+02	    0.278488479454226E-04	    0.159214983118790E-06	    0.147619178341483E-05	    0.561690973589343E-06	    0.152622427981444E-06	    0.131192281663234E-05	    0.557209399936935E-06	    0.151511894908530E-06	    0.164782030560933E+01	    0.448390214270805E+00	    0.125402865024762E+00	    0.288218143979931E+03	    0.783838064367822E+02	    0.219343229960108E+02	   -0.141614463229366E+01	    0.125173835362893E+01	   -0.423027295748000E+00	    0.968624172007641E+00	    0.211217884583480E+01	    0.270169040819785E+08	    0.211221768280593E+01	    0.154460986855873E+06	    0.652906246723033E-01	    0.692744738796609E-01	    0.184076435954324E+00	    0.553088391020949E+00	    0.130383017822025E+01	   -0.588226671472618E+00	    0.118085678966020E+01	    0.148691947950036E+01	    0.283159444135304E+01	    0.117389752652061E-01	    0.140978741945419E+01	    0.561690973589343E-06	    0.557209399936935E-06	    0.448390214270805E+00	    0.783838064367822E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.256289217067540E-04	    0.282978950954125E-04	    0.226371502757528E-04	    0.454673009592548E-04	    0.474051679035108E+00	    0.199134305961151E-03	    0.167805147361343E+00	   -0.192221165893916E+01	    0.341723555759979E-03	    0.751184402110246E-01
    15	   3	    0.116349999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.578390725498189E-02	    0.800619940351819E-02	    0.506763841479254E-02	    0.567940308966993E-02	    0.321259702638084E+02	    0.278488479454226E-04	    0.159214983118790E-06	    0.111748622150695E+02	    0.278488479454226E-04	    0.159214983118790E-06	    0.147619213312213E-05	    0.561691106652972E-06	    0.152622429067206E-06	    0.131192310331562E-05	    0.557209521699145E-06	    0.151511894288056E-06	    0.164781037920798E+01	    0.448387513186706E+00	    0.125402886262230E+00	    0.288216407673046E+03	    0.783833342307617E+02	    0.219343266906220E+02	   -0.141734516203665E+01	    0.125315512282176E+01	   -0.423635866740655E+00	    0.969047499999176E+00	    0.211222226029403E+01	    0.270178159329439E+08	    0.211226110013495E+01	    0.154466200229497E+06	    0.652906835559239E-01	    0.692744723792238E-01	    0.184078100743467E+00	    0.552955438677579E+00	    0.130420942402027E+01	   -0.587766427871308E+00	    0.118128730121343E+01	    0.148591507599890E+01	    0.282965928459833E+01	    0.117389752652061E-01	    0.140978741945419E+01	    0.561691106652972E-06	    0.557209521699145E-06	    0.448387513186706E+00	    0.783833342307617E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.256504687959626E-04	    0.283195993894698E-04	    0.226526314449882E-04	    0.454673009592548E-04	    0.474540383738254E+00	    0.199281294978749E-03	    0.167871164916906E+00	   -0.192281250864676E+01	    0.341876508448331E-03	    0.751176476548177E-01
    15	   3	    0.116399999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.578717884565921E-02	    0.800645937343707E-02	    0.506874694598956E-02	    0.567951981156326E-02	    0.321265155302452E+02	    0.278702599537216E-04	    0.159337398099845E-06	    0.111748622150695E+02	    0.278702599537216E-04	    0.159337398099845E-06	    0.147613593076457E-05	    0.561669721655917E-06	    0.152619277727877E-06	    0.131188822759554E-05	    0.557194709029670E-06	    0.151511302827450E-06	    0.164904186111650E+01	    0.448671309572576E+00	    0.125501655752599E+00	    0.288431796286386E+03	    0.784649858617483E+02	    0.219516022041933E+02	   -0.141865855294639E+01	    0.125459908991167E+01	   -0.424312544701285E+00	    0.969475283589161E+00	    0.211221771159396E+01	    0.269974693990205E+08	    0.211225657673262E+01	    0.154349877480012E+06	    0.652720104788966E-01	    0.692830647951324E-01	    0.184485619743409E+00	    0.552822231389106E+00	    0.130458815290102E+01	   -0.587256068355947E+00	    0.118166776363031E+01	    0.148484673845120E+01	    0.282773245601713E+01	    0.117484583903948E-01	    0.140980437975578E+01	    0.561669721655917E-06	    0.557194709029670E-06	    0.448671309572576E+00	    0.784649858617483E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.256720398059497E-04	    0.283425172645424E-04	    0.226695391786775E-04	    0.454697067330739E-04	    0.475028707832246E+00	    0.199428359744067E-03	    0.167937193258903E+00	   -0.192341112610532E+01	    0.342029284123919E-03	    0.751169469839023E-01
    14	   9	    0.116399999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.578717884565921E-02	    0.800645937343707E-02	    0.506874694598956E-02	    0.567951981156326E-02	    0.321265155302452E+02	    0.278702599537216E-04	    0.159337398099845E-06	    0.111748622150695E+02	    0.278702599537216E-04	    0.159337398099845E-06	    0.147613593076457E-05	    0.561669721655917E-06	    0.152619277727877E-06	    0.131188822759554E-05	    0.557194709029670E-06	    0.151511302827450E-06	    0.164904186111650E+01	    0.448671309572576E+00	    0.125501655752599E+00	    0.288431796286386E+03	    0.784649858617483E+02	    0.219516022041933E+02	   -0.141865855294639E+01	    0.125459908991167E+01	   -0.424312544701285E+00	    0.969475283589161E+00	    0.211221771159396E+01	    0.269974693990205E+08	    0.211225657673262E+01	    0.154349877480012E+06	    0.652720104788966E-01	    0.692830647951324E-01	    0.184485619743409E+00	    0.552822231389106E+00	    0.130458815290102E+01	   -0.587256068355947E+00	    0.118166776363031E+01	    0.148484673845120E+01	    0.282773245601713E+01	    0.117484583903948E-01	    0.140980437975578E+01	    0.561669721655917E-06	    0.557194709029670E-06	    0.448671309572576E+00	    0.784649858617483E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.256720398059497E-04	    0.283425172645424E-04	    0.226695391786775E-04	    0.454697067330739E-04	    0.475028707832246E+00	    0.199428359744067E-03	    0.167937193258903E+00	   -0.192341112610532E+01	    0.342029284123919E-03	    0.751169469839023E-01
    15	   3	    0.116449999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.579045135552961E-02	    0.800645937343707E-02	    0.506985682542895E-02	    0.567951981156326E-02	    0.321270607988002E+02	    0.278702599537216E-04	    0.159337398099845E-06	    0.111748622150695E+02	    0.278702599537216E-04	    0.159337398099845E-06	    0.147613628061585E-05	    0.561669854774332E-06	    0.152619278813951E-06	    0.131188851439772E-05	    0.557194830842376E-06	    0.151511302206473E-06	    0.164903192732714E+01	    0.448668606787169E+00	    0.125501677019830E+00	    0.288430058686938E+03	    0.784645131651945E+02	    0.219516059039866E+02	   -0.141985918540426E+01	    0.125601837311860E+01	   -0.424921143095113E+00	    0.969899896841201E+00	    0.211226115845629E+01	    0.269983812629457E+08	    0.211230002646644E+01	    0.154355090927770E+06	    0.652720694186382E-01	    0.692830632942387E-01	    0.184487286850690E+00	    0.552688784152159E+00	    0.130496637411753E+01	   -0.586797188671332E+00	    0.118209912506141E+01	    0.148384345152662E+01	    0.282579938012324E+01	    0.117484583903948E-01	    0.140980437975578E+01	    0.561669854774332E-06	    0.557194830842376E-06	    0.448668606787169E+00	    0.784645131651945E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.256936328519795E-04	    0.283642261379840E-04	    0.226850469815386E-04	    0.454697067330739E-04	    0.475516664255835E+00	    0.199575497057961E-03	    0.168003223817687E+00	   -0.192400752061882E+01	    0.342181876527116E-03	    0.751163343050743E-01
    15	   3	    0.116499999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.579372497554288E-02	    0.800671938803626E-02	    0.507096822570945E-02	    0.567963684529044E-02	    0.321276064831194E+02	    0.278916567186355E-04	    0.159459727819494E-06	    0.111748622150695E+02	    0.278916567186355E-04	    0.159459727819494E-06	    0.147608022735314E-05	    0.561648526507869E-06	    0.152616127749259E-06	    0.131185359331857E-05	    0.557252591596628E-06	    0.151510713606314E-06	    0.165026293332075E+01	    0.449177122110156E+00	    0.125600345225723E+00	    0.288645363731836E+03	    0.785346305641579E+02	    0.219688637001688E+02	   -0.142117275295643E+01	    0.125746491181884E+01	   -0.425597804315743E+00	    0.970328950699218E+00	    0.211225738956481E+01	    0.269780885036295E+08	    0.211229628289910E+01	    0.154239075622283E+06	    0.652533928790406E-01	    0.692916483043593E-01	    0.184895532237329E+00	    0.552555083869731E+00	    0.130534407889561E+01	   -0.586288295838065E+00	    0.118248041197062E+01	    0.148277629804067E+01	    0.282387468231740E+01	    0.117579210388975E-01	    0.140982126962051E+01	    0.561648526507869E-06	    0.557252591596628E-06	    0.449177122110156E+00	    0.785346305641579E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.257152498218164E-04	    0.283871502245768E-04	    0.227019831156764E-04	    0.454721153242439E-04	    0.476004240880671E+00	    0.199722709921659E-03	    0.168069265159661E+00	   -0.192460167801523E+01	    0.342334290726823E-03	    0.751158135270614E-01
    14	   9	    0.116499999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.579372497554288E-02	    0.800671938803626E-02	    0.507096822570945E-02	    0.567963684529044E-02	    0.321276064831194E+02	    0.278916567186355E-04	    0.159459727819494E-06	    0.111748622150695E+02	    0.278916567186355E-04	    0.159459727819494E-06	    0.147608022735314E-05	    0.561648526507869E-06	    0.152616127749259E-06	    0.131185359331857E-05	    0.557252591596628E-06	    0.151510713606314E-06	    0.165026293332075E+01	    0.449177122110156E+00	    0.125600345225723E+00	    0.288645363731836E+03	    0.785346305641579E+02	    0.219688637001688E+02	   -0.142117275295643E+01	    0.125746491181884E+01	   -0.425597804315743E+00	    0.970328950699218E+00	    0.211225738956481E+01	    0.269780885036295E+08	    0.211229628289910E+01	    0.154239075622283E+06	    0.652533928790406E-01	    0.692916483043593E-01	    0.184895532237329E+00	    0.552555083869731E+00	    0.130534407889561E+01	   -0.586288295838065E+00	    0.118248041197062E+01	    0.148277629804067E+01	    0.282387468231740E+01	    0.117579210388975E-01	    0.140982126962051E+01	    0.561648526507869E-06	    0.557252591596628E-06	    0.449177122110156E+00	    0.785346305641579E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.257152498218164E-04	    0.283871502245768E-04	    0.227019831156764E-04	    0.454721153242439E-04	    0.476004240880671E+00	    0.199722709921659E-03	    0.168069265159661E+00	   -0.192460167801523E+01	    0.342334290726823E-03	    0.751158135270614E-01
    15	   3	    0.116549999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.579699951159921E-02	    0.800671938803626E-02	    0.507208097245090E-02	    0.567963684529044E-02	    0.321281521695597E+02	    0.278916567186355E-04	    0.159459727819494E-06	    0.111748622150695E+02	    0.278916567186355E-04	    0.159459727819494E-06	    0.147608057734833E-05	    0.561648659681038E-06	    0.152616128835641E-06	    0.131185388023938E-05	    0.557252713475597E-06	    0.151510712984832E-06	    0.165025299214624E+01	    0.449174416269731E+00	    0.125600366522699E+00	    0.288643624840298E+03	    0.785341574465482E+02	    0.219688674051437E+02	   -0.142237348814722E+01	    0.125888670931924E+01	   -0.426206430166825E+00	    0.970754849222459E+00	    0.211230086881810E+01	    0.269790003808752E+08	    0.211233976502530E+01	    0.154244289146221E+06	    0.652534518748249E-01	    0.692916468030491E-01	    0.184897201662131E+00	    0.552421145517331E+00	    0.130572127650708E+01	   -0.585830774426899E+00	    0.118291261968457E+01	    0.148177413713126E+01	    0.282194370539484E+01	    0.117579210388975E-01	    0.140982126962051E+01	    0.561648659681038E-06	    0.557252713475597E-06	    0.449174416269731E+00	    0.785341574465482E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.257368888308065E-04	    0.284088636626790E-04	    0.227175174459357E-04	    0.454721153242439E-04	    0.476491450632197E+00	    0.199869995143563E-03	    0.168135308720769E+00	   -0.192519360759499E+01	    0.342486520470560E-03	    0.751153807622915E-01
    15	   3	    0.116599999999993E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.580027515448811E-02	    0.800697944628200E-02	    0.507319523806712E-02	    0.567975418982543E-02	    0.321286982715059E+02	    0.279130382341169E-04	    0.159581968783216E-06	    0.111748622150695E+02	    0.279130382341169E-04	    0.159581968783216E-06	    0.147602467331131E-05	    0.561627388194952E-06	    0.152612978063636E-06	    0.131181891469764E-05	    0.557237860721561E-06	    0.151510127252960E-06	    0.165148352168447E+01	    0.449616388778598E+00	    0.125698933324321E+00	    0.288858846207589E+03	    0.786132075037409E+02	    0.219861074635644E+02	   -0.142368723208240E+01	    0.126033581985713E+01	   -0.426883074686481E+00	    0.971185173286508E+00	    0.211229787958146E+01	    0.269587612472610E+08	    0.211233680128508E+01	    0.154128580429324E+06	    0.652347719019124E-01	    0.693002243098544E-01	    0.185306169031184E+00	    0.552286956011700E+00	    0.130609795816821E+01	   -0.585323342409053E+00	    0.118329472746234E+01	    0.148070817797568E+01	    0.282002115721965E+01	    0.117673632038191E-01	    0.140983808912169E+01	    0.561627388194952E-06	    0.557237860721561E-06	    0.449616388778598E+00	    0.786132075037409E+02	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.257585517666350E-04	    0.284317939453026E-04	    0.227344818633887E-04	    0.454745267189675E-04	    0.476978281393158E+00	    0.200017355717900E-03	    0.168201363061822E+00	   -0.192578329528374E+01	    0.342638570830545E-03	    0.751150399126416E-01
