 Card Number	Card Type	Length [m]	Alive [%]	x Average [m]	x' Average [rad]	y Average [m]	y' Average [rad]	Phase Average [rad]	Momentum Average [GeV/c]	Kinetic Energy Average [GeV]	Rest Energy Average [GeV]	RF Phase [deg]	Power loss [watt]
     5	   3	    0.193000000000000E+00	    0.100000000000000E+03	   -0.704703327441373E-04	   -0.238448823521067E-03	    0.782407343683170E-04	   -0.844125525774649E-04	    0.728034945410634E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.193000000000000E+00	    0.100000000000000E+03	   -0.704703327441373E-04	   -0.238448823521067E-03	    0.782407343683170E-04	   -0.844125525774649E-04	    0.728034945410634E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.194000000000000E+00	    0.100000000000000E+03	   -0.707087815676584E-04	   -0.238448823521067E-03	    0.781563218157405E-04	   -0.844125525774649E-04	    0.728166740190236E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.194000000000000E+00	    0.100000000000000E+03	   -0.707087815676584E-04	   -0.238448823521067E-03	    0.781563218157405E-04	   -0.844125525774649E-04	    0.728166740190236E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.195000000000000E+00	    0.100000000000000E+03	   -0.709472303911799E-04	   -0.238448823521067E-03	    0.780719092631618E-04	   -0.844125525774649E-04	    0.728298534969840E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.195000000000000E+00	    0.100000000000000E+03	   -0.709472303911799E-04	   -0.238448823521067E-03	    0.780719092631618E-04	   -0.844125525774649E-04	    0.728298534969840E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.196000000000000E+00	    0.100000000000000E+03	   -0.711856792147001E-04	   -0.238448823521067E-03	    0.779874967105859E-04	   -0.844125525774649E-04	    0.728430329749449E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.196000000000000E+00	    0.100000000000000E+03	   -0.711856792147001E-04	   -0.238448823521067E-03	    0.779874967105859E-04	   -0.844125525774649E-04	    0.728430329749449E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.197000000000000E+00	    0.100000000000000E+03	   -0.714241280382215E-04	   -0.238448823521067E-03	    0.779030841580070E-04	   -0.844125525774649E-04	    0.728562124529052E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.197000000000000E+00	    0.100000000000000E+03	   -0.714241280382215E-04	   -0.238448823521067E-03	    0.779030841580070E-04	   -0.844125525774649E-04	    0.728562124529052E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.198000000000000E+00	    0.100000000000000E+03	   -0.716625768617429E-04	   -0.238448823521067E-03	    0.778186716054293E-04	   -0.844125525774649E-04	    0.728693919308657E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.198000000000000E+00	    0.100000000000000E+03	   -0.716625768617429E-04	   -0.238448823521067E-03	    0.778186716054293E-04	   -0.844125525774649E-04	    0.728693919308657E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.199000000000000E+00	    0.100000000000000E+03	   -0.719010256852637E-04	   -0.238448823521067E-03	    0.777342590528521E-04	   -0.844125525774649E-04	    0.728825714088263E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.199000000000000E+00	    0.100000000000000E+03	   -0.719010256852637E-04	   -0.238448823521067E-03	    0.777342590528521E-04	   -0.844125525774649E-04	    0.728825714088263E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.200000000000000E+00	    0.100000000000000E+03	   -0.721394745087826E-04	   -0.238448823521067E-03	    0.776498465002755E-04	   -0.844125525774649E-04	    0.728957508867867E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.200000000000000E+00	    0.100000000000000E+03	   -0.721394745087826E-04	   -0.238448823521067E-03	    0.776498465002755E-04	   -0.844125525774649E-04	    0.728957508867867E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.201000000000000E+00	    0.100000000000000E+03	   -0.723779233323048E-04	   -0.238448823521067E-03	    0.775654339476970E-04	   -0.844125525774649E-04	    0.729089303647471E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.201000000000000E+00	    0.100000000000000E+03	   -0.723779233323048E-04	   -0.238448823521067E-03	    0.775654339476970E-04	   -0.844125525774649E-04	    0.729089303647471E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.202000000000000E+00	    0.100000000000000E+03	   -0.726163721558271E-04	   -0.238448823521067E-03	    0.774810213951211E-04	   -0.844125525774649E-04	    0.729221098427076E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.202000000000000E+00	    0.100000000000000E+03	   -0.726163721558271E-04	   -0.238448823521067E-03	    0.774810213951211E-04	   -0.844125525774649E-04	    0.729221098427076E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.203000000000000E+00	    0.100000000000000E+03	   -0.728548209793488E-04	   -0.238448823521067E-03	    0.773966088425425E-04	   -0.844125525774649E-04	    0.729352893206683E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.203000000000000E+00	    0.100000000000000E+03	   -0.728548209793488E-04	   -0.238448823521067E-03	    0.773966088425425E-04	   -0.844125525774649E-04	    0.729352893206683E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.204000000000000E+00	    0.100000000000000E+03	   -0.730932698028692E-04	   -0.238448823521067E-03	    0.773121962899656E-04	   -0.844125525774649E-04	    0.729484687986284E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.204000000000000E+00	    0.100000000000000E+03	   -0.730932698028692E-04	   -0.238448823521067E-03	    0.773121962899656E-04	   -0.844125525774649E-04	    0.729484687986284E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.205000000000000E+00	    0.100000000000000E+03	   -0.733317186263900E-04	   -0.238448823521067E-03	    0.772277837373866E-04	   -0.844125525774649E-04	    0.729616482765888E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.205000000000000E+00	    0.100000000000000E+03	   -0.733317186263900E-04	   -0.238448823521067E-03	    0.772277837373866E-04	   -0.844125525774649E-04	    0.729616482765888E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.206000000000000E+00	    0.100000000000000E+03	   -0.735701674499122E-04	   -0.238448823521067E-03	    0.771433711848100E-04	   -0.844125525774649E-04	    0.729748277545495E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.206000000000000E+00	    0.100000000000000E+03	   -0.735701674499122E-04	   -0.238448823521067E-03	    0.771433711848100E-04	   -0.844125525774649E-04	    0.729748277545495E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.207000000000000E+00	    0.100000000000000E+03	   -0.738086162734332E-04	   -0.238448823521067E-03	    0.770589586322317E-04	   -0.844125525774649E-04	    0.729880072325100E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     4	   9	    0.207000000000000E+00	    0.100000000000000E+03	   -0.738086162734332E-04	   -0.238448823521067E-03	    0.770589586322317E-04	   -0.844125525774649E-04	    0.729880072325100E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     5	   3	    0.208000000000000E+00	    0.100000000000000E+03	   -0.740470650969484E-04	   -0.238448823521067E-03	    0.769745460796562E-04	   -0.844125525774649E-04	    0.730011867104704E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     6	   9	    0.208000000000000E+00	    0.100000000000000E+03	   -0.740470650969484E-04	   -0.238448823521067E-03	    0.769745460796562E-04	   -0.844125525774649E-04	    0.730011867104704E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     7	   9	    0.208000000000000E+00	    0.100000000000000E+03	   -0.740470650969484E-04	   -0.238448823521067E-03	    0.769745460796562E-04	   -0.844125525774649E-04	    0.730011867104704E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     8	   3	    0.209000000000000E+00	    0.100000000000000E+03	   -0.742855139204747E-04	   -0.238448823521067E-03	    0.768901335270767E-04	   -0.844125525774649E-04	    0.730143661884306E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     7	   9	    0.209000000000000E+00	    0.100000000000000E+03	   -0.742855139204747E-04	   -0.238448823521067E-03	    0.768901335270767E-04	   -0.844125525774649E-04	    0.730143661884306E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     8	   3	    0.210000000000000E+00	    0.100000000000000E+03	   -0.745239627439964E-04	   -0.238448823521067E-03	    0.768057209745001E-04	   -0.844125525774649E-04	    0.730275456663916E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     7	   9	    0.210000000000000E+00	    0.100000000000000E+03	   -0.745239627439964E-04	   -0.238448823521067E-03	    0.768057209745001E-04	   -0.844125525774649E-04	    0.730275456663916E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     8	   3	    0.211000000000000E+00	    0.100000000000000E+03	   -0.747624115675180E-04	   -0.238448823521067E-03	    0.767213084219223E-04	   -0.844125525774649E-04	    0.730407251443519E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     7	   9	    0.211000000000000E+00	    0.100000000000000E+03	   -0.747624115675180E-04	   -0.238448823521067E-03	    0.767213084219223E-04	   -0.844125525774649E-04	    0.730407251443519E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     8	   3	    0.212000000000000E+00	    0.100000000000000E+03	   -0.750008603910375E-04	   -0.238448823521067E-03	    0.766368958693457E-04	   -0.844125525774649E-04	    0.730539046223125E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     7	   9	    0.212000000000000E+00	    0.100000000000000E+03	   -0.750008603910375E-04	   -0.238448823521067E-03	    0.766368958693457E-04	   -0.844125525774649E-04	    0.730539046223125E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     8	   3	    0.213000000000000E+00	    0.100000000000000E+03	   -0.752393092145596E-04	   -0.238448823521067E-03	    0.765524833167671E-04	   -0.844125525774649E-04	    0.730670841002729E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     7	   9	    0.213000000000000E+00	    0.100000000000000E+03	   -0.752393092145596E-04	   -0.238448823521067E-03	    0.765524833167671E-04	   -0.844125525774649E-04	    0.730670841002729E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     8	   3	    0.214000000000000E+00	    0.100000000000000E+03	   -0.754777580380807E-04	   -0.238448823521067E-03	    0.764680707641895E-04	   -0.844125525774649E-04	    0.730802635782336E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     7	   9	    0.214000000000000E+00	    0.100000000000000E+03	   -0.754777580380807E-04	   -0.238448823521067E-03	    0.764680707641895E-04	   -0.844125525774649E-04	    0.730802635782336E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     8	   3	    0.215000000000000E+00	    0.100000000000000E+03	   -0.757162068616023E-04	   -0.238448823521067E-03	    0.763836582116125E-04	   -0.844125525774649E-04	    0.730934430561939E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     7	   9	    0.215000000000000E+00	    0.100000000000000E+03	   -0.757162068616023E-04	   -0.238448823521067E-03	    0.763836582116125E-04	   -0.844125525774649E-04	    0.730934430561939E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     8	   3	    0.216000000000000E+00	    0.100000000000000E+03	   -0.759546556851197E-04	   -0.238448823521067E-03	    0.762992456590355E-04	   -0.844125525774649E-04	    0.731066225341548E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
     7	   9	    0.216000000000000E+00	    0.100000000000000E+03	   -0.759546556851197E-04	   -0.238448823521067E-03	    0.762992456590355E-04	   -0.844125525774649E-04	    0.731066225341548E+00	    0.638885690443154E-01	    0.182629361492551E-03	    0.111748622150708E+02	    0.000000000000000E+00	    0.000000000000000E+00
