 Card Number	Card Type	Length [m]	Aperture x [m]	Aperture y [m]	x RMS [m]	x' RMS [rad]	y RMS [m]	y' RMS [rad]	Phase RMS [rad]	Momentum RMS [GeV/c]	Kinetic Energy RMS [GeV]	Rest Energy RMS [GeV]	Momentum Standard Deviation [GeV/c]	Kinetic Energy Standard Deviation [GeV]	(X,BGX') 100%-Emittance [m.rad]	(X,BGX') 90%-Emittance [m.rad]	(X,BGX') RMS-Emittance [m.rad]	(Y,BGY') 100%-Emittance [m.rad]	(Y,BGY') 90%-Emittance [m.rad]	(Y,BGY') RMS-Emittance [m.rad]	(PHI,dE) 100%-Emittance [deg.MeV]	(PHI,dE) 90%-Emittance [deg.MeV]	(PHI,dE) RMS-Emittance [deg.MeV]	(PHI,dP) 100%-Emittance [deg.MeV/c]	(PHI,dP) 90%-Emittance [deg.MeV/c]	(PHI,dP) RMS-Emittance [deg.MeV/c]	(X,X') Alpha [1]	(X,X') Beta [m/rad]	(Y,Y') Alpha [1]	(Y,Y') Beta [m/rad]	(PHI,dE) Alpha [1]	(PHI,dE) Beta [deg/MeV]	(PHI,dP) Alpha [1]	(PHI,dP) Beta [deg.c/MeV]	Halo(X,BGX')	Halo(Y,BGY')	Halo(Z,Z')	(X,Y) Alpha [1]	(X,Y) Beta [1]	(X,Y') Alpha [1]	(X,Y') Beta [m/rad]	(X',Y) Alpha [1]	(X',Y) Beta [rad/m]	(X',Y') Alpha [1]	(X',Y') Beta [1]	(X, BGX') Wanted Emittance [m.rad]	(Y, BGY') Wanted Emittance [m.rad]	(PHI, dE) Wanted Emittance [deg.MeV]	(PHI, dP) Wanted Emittance [deg.MeV/c]	 x beam size in wanted emittance [m]	 x' beam size in wanted emittance [rad]	 y beam size in wanted emittance [m]	 y' beam size in wanted emittance [rad]	 Phase beam size in wanted emittance [rad]	 Energy beam size in wanted emittance [GeV]	(X,Y) RMS-Emitt [m2]	(X,Y') RMS-Emitt [m2.rad2]	(X',Y) RMS-Emitt [m2.rad2]	(X',Y') RMS-Emitt [rad2]	(X,PH) Alpha [1]	(X,PH) Beta [m/deg]	(X,PH)RMS-Emittance [m.deg]	(Y,PH) Alpha [1]	(Y,PH) Beta [m/deg]	(Y,PH)RMS-Emittance [m.deg]
    39	   9	    0.213699999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.127224930120638E-02	    0.191414081024199E-01	    0.211310699084970E-02	    0.146159923687002E-01	    0.310402309691253E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856567324263646E-06	    0.506659572301947E-06	    0.138065178847297E-06	    0.125459191347372E-05	    0.546404649553841E-06	    0.147947214668778E-06	    0.227507011874604E+00	    0.440352460761734E-01	    0.109282716222571E-01	    0.397922438842847E+02	    0.770200987182487E+01	    0.191148933564308E+01	    0.130068660261547E+00	    0.670256194569439E-01	    0.651500077825823E+00	    0.172550703615634E+00	   -0.591070518837945E-02	    0.289430085088579E+09	   -0.591074746097245E-02	    0.165471526653162E+07	    0.226501709963078E-01	    0.657805642843146E-01	    0.111074402016215E+01	   -0.952749560518458E+00	    0.831590243075941E+00	   -0.990612839937616E-01	    0.874710665058049E-01	    0.853738174060670E+00	    0.119105940582542E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506659572301947E-06	    0.546404649553841E-06	    0.440352460761734E-01	    0.770200987182487E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.194641327011374E-05	    0.185046135719942E-04	    0.307619840245895E-04	    0.141430390060509E-03	    0.318301684798948E+01	    0.136749579584333E-03	    0.118363675364861E-01	    0.146064601321287E+01	    0.120506500776164E-03	    0.370537782278803E-01
    40	   3	    0.213799999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.126992226654304E-02	    0.191414081024199E-01	    0.210516415498409E-02	    0.146159923687002E-01	    0.310402752077083E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856566982153025E-06	    0.506659369943514E-06	    0.138065178820184E-06	    0.125459190460619E-05	    0.546404645691818E-06	    0.147947214592354E-06	    0.227506597669194E+00	    0.440351659044150E-01	    0.109282872928355E-01	    0.397921714332364E+02	    0.770199584852197E+01	    0.191149207662041E+01	    0.114896598650263E+00	    0.667806544326607E-01	    0.643244817625815E+00	    0.171255959900025E+00	   -0.590922509740324E-02	    0.289430495053121E+09	   -0.590926737005941E-02	    0.165471761036037E+07	    0.226501730318969E-01	    0.657805643896157E-01	    0.111075486373271E+01	   -0.939247440594278E+00	    0.827603678925409E+00	   -0.112469167766862E+00	    0.874336012902246E-01	    0.845737092250100E+00	    0.119084247766886E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506659369943514E-06	    0.546404645691818E-06	    0.440351659044150E-01	    0.770199584852197E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.194864112392035E-05	    0.184448831943759E-04	    0.307675877384404E-04	    0.141430390060509E-03	    0.302664201442172E+01	    0.130409862680496E-03	    0.123664156215925E-01	    0.147160075894922E+01	    0.120667141644896E-03	    0.367267845995032E-01
    39	   9	    0.213799999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.126992226654304E-02	    0.191414081024199E-01	    0.210516415498409E-02	    0.146159923687002E-01	    0.310402752077083E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856566982153025E-06	    0.506659369943514E-06	    0.138065178820184E-06	    0.125459190460619E-05	    0.546404645691818E-06	    0.147947214592354E-06	    0.227506597669194E+00	    0.440351659044150E-01	    0.109282872928355E-01	    0.397921714332364E+02	    0.770199584852197E+01	    0.191149207662041E+01	    0.114896598650263E+00	    0.667806544326607E-01	    0.643244817625815E+00	    0.171255959900025E+00	   -0.590922509740324E-02	    0.289430495053121E+09	   -0.590926737005941E-02	    0.165471761036037E+07	    0.226501730318969E-01	    0.657805643896157E-01	    0.111075486373271E+01	   -0.939247440594278E+00	    0.827603678925409E+00	   -0.112469167766862E+00	    0.874336012902246E-01	    0.845737092250100E+00	    0.119084247766886E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506659369943514E-06	    0.546404645691818E-06	    0.440351659044150E-01	    0.770199584852197E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.194864112392035E-05	    0.184448831943759E-04	    0.307675877384404E-04	    0.141430390060509E-03	    0.302664201442172E+01	    0.130409862680496E-03	    0.123664156215925E-01	    0.147160075894922E+01	    0.120667141644896E-03	    0.367267845995032E-01
    40	   3	    0.213899999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.126787997409527E-02	    0.191414081024199E-01	    0.209729309791164E-02	    0.146159923687002E-01	    0.310403194641484E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856566640042775E-06	    0.506659167585302E-06	    0.138065178793081E-06	    0.125459189573862E-05	    0.546404641829783E-06	    0.147947214515935E-06	    0.227506183581120E+00	    0.440350857553679E-01	    0.109283029696771E-01	    0.397920990027109E+02	    0.770198182919138E+01	    0.191149481869325E+01	    0.997245370330124E-01	    0.665660335009222E-01	    0.634989557417260E+00	    0.169977726688654E+00	   -0.590774500728592E-02	    0.289430905184797E+09	   -0.590778728000537E-02	    0.165471995514466E+07	    0.226501750677452E-01	    0.657805644948883E-01	    0.111076570837196E+01	   -0.925855541801622E+00	    0.823852272871926E+00	   -0.125958047460050E+00	    0.874314992078416E-01	    0.837721257787402E+00	    0.119060052008600E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506659167585302E-06	    0.546404641829783E-06	    0.440350857553679E-01	    0.770198182919138E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.195122315206833E-05	    0.183860467140159E-04	    0.307738404244036E-04	    0.141430390060509E-03	    0.288292678797446E+01	    0.124639686198298E-03	    0.128973337284748E-01	    0.148264807169345E+01	    0.120833910539835E-03	    0.364023502913755E-01
    39	   9	    0.213899999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.126787997409527E-02	    0.191414081024199E-01	    0.209729309791164E-02	    0.146159923687002E-01	    0.310403194641484E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856566640042775E-06	    0.506659167585302E-06	    0.138065178793081E-06	    0.125459189573862E-05	    0.546404641829783E-06	    0.147947214515935E-06	    0.227506183581120E+00	    0.440350857553679E-01	    0.109283029696771E-01	    0.397920990027109E+02	    0.770198182919138E+01	    0.191149481869325E+01	    0.997245370330124E-01	    0.665660335009222E-01	    0.634989557417260E+00	    0.169977726688654E+00	   -0.590774500728592E-02	    0.289430905184797E+09	   -0.590778728000537E-02	    0.165471995514466E+07	    0.226501750677452E-01	    0.657805644948883E-01	    0.111076570837196E+01	   -0.925855541801622E+00	    0.823852272871926E+00	   -0.125958047460050E+00	    0.874314992078416E-01	    0.837721257787402E+00	    0.119060052008600E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506659167585302E-06	    0.546404641829783E-06	    0.440350857553679E-01	    0.770198182919138E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.195122315206833E-05	    0.183860467140159E-04	    0.307738404244036E-04	    0.141430390060509E-03	    0.288292678797446E+01	    0.124639686198298E-03	    0.128973337284748E-01	    0.148264807169345E+01	    0.120833910539835E-03	    0.364023502913755E-01
    40	   3	    0.213999999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.126612380175483E-02	    0.191414081024199E-01	    0.208949463079748E-02	    0.146159923687002E-01	    0.310403637384457E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856566297932896E-06	    0.506658965227308E-06	    0.138065178765987E-06	    0.125459188687105E-05	    0.546404637967744E-06	    0.147947214439518E-06	    0.227505769610385E+00	    0.440350056290323E-01	    0.109283186527818E-01	    0.397920265927085E+02	    0.770196781383313E+01	    0.191149756186159E+01	    0.845524754098002E-01	    0.663817566617463E-01	    0.626734297200167E+00	    0.168716003981543E+00	   -0.590626491803020E-02	    0.289431315483607E+09	   -0.590630719081264E-02	    0.165472230088448E+07	    0.226501771038539E-01	    0.657805646002316E-01	    0.111077655407976E+01	   -0.912582642056435E+00	    0.820338870408119E+00	   -0.139526663935063E+00	    0.874650600497821E-01	    0.829691197333852E+00	    0.119033357892822E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506658965227308E-06	    0.546404637967744E-06	    0.440350056290323E-01	    0.770196781383313E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.195415521462803E-05	    0.183281127396206E-04	    0.307807416869888E-04	    0.141430390060509E-03	    0.275041870260288E+01	    0.119373536826138E-03	    0.134290188930641E-01	    0.149378523740432E+01	    0.121006705582599E-03	    0.360805443889326E-01
    39	   9	    0.213999999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.126612380175483E-02	    0.191414081024199E-01	    0.208949463079748E-02	    0.146159923687002E-01	    0.310403637384457E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856566297932896E-06	    0.506658965227308E-06	    0.138065178765987E-06	    0.125459188687105E-05	    0.546404637967744E-06	    0.147947214439518E-06	    0.227505769610385E+00	    0.440350056290323E-01	    0.109283186527818E-01	    0.397920265927085E+02	    0.770196781383313E+01	    0.191149756186159E+01	    0.845524754098002E-01	    0.663817566617463E-01	    0.626734297200167E+00	    0.168716003981543E+00	   -0.590626491803020E-02	    0.289431315483607E+09	   -0.590630719081264E-02	    0.165472230088448E+07	    0.226501771038539E-01	    0.657805646002316E-01	    0.111077655407976E+01	   -0.912582642056435E+00	    0.820338870408119E+00	   -0.139526663935063E+00	    0.874650600497821E-01	    0.829691197333852E+00	    0.119033357892822E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506658965227308E-06	    0.546404637967744E-06	    0.440350056290323E-01	    0.770196781383313E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.195415521462803E-05	    0.183281127396206E-04	    0.307807416869888E-04	    0.141430390060509E-03	    0.275041870260288E+01	    0.119373536826138E-03	    0.134290188930641E-01	    0.149378523740432E+01	    0.121006705582599E-03	    0.360805443889326E-01
    40	   3	    0.214099999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.126465494149062E-02	    0.191414081024199E-01	    0.208176956942431E-02	    0.146159923687002E-01	    0.310404080305999E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856565955823387E-06	    0.506658762869533E-06	    0.138065178738902E-06	    0.125459187800346E-05	    0.546404634105696E-06	    0.147947214363104E-06	    0.227505355756989E+00	    0.440349255254082E-01	    0.109283343421498E-01	    0.397919542032292E+02	    0.770195380244724E+01	    0.191150030612544E+01	    0.693804137806294E-01	    0.662278239151505E-01	    0.618479036974534E+00	    0.167470791778722E+00	   -0.590478482963828E-02	    0.289431725949550E+09	   -0.590482710248393E-02	    0.165472464757983E+07	    0.226501791402374E-01	    0.657805647055576E-01	    0.111078740085598E+01	   -0.899437248613550E+00	    0.817066032379462E+00	   -0.153173693030418E+00	    0.875345769532621E-01	    0.821647439571372E+00	    0.119004170472362E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506658762869533E-06	    0.546404634105696E-06	    0.440349255254082E-01	    0.770195380244724E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.195743312982796E-05	    0.182710898561901E-04	    0.307882910900570E-04	    0.141430390060509E-03	    0.262787567110070E+01	    0.114555416260205E-03	    0.139613836975095E-01	    0.150500923793697E+01	    0.121185410746775E-03	    0.357614378948365E-01
    39	   9	    0.214099999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.126465494149062E-02	    0.191414081024199E-01	    0.208176956942431E-02	    0.146159923687002E-01	    0.310404080305999E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856565955823387E-06	    0.506658762869533E-06	    0.138065178738902E-06	    0.125459187800346E-05	    0.546404634105696E-06	    0.147947214363104E-06	    0.227505355756989E+00	    0.440349255254082E-01	    0.109283343421498E-01	    0.397919542032292E+02	    0.770195380244724E+01	    0.191150030612544E+01	    0.693804137806294E-01	    0.662278239151505E-01	    0.618479036974534E+00	    0.167470791778722E+00	   -0.590478482963828E-02	    0.289431725949550E+09	   -0.590482710248393E-02	    0.165472464757983E+07	    0.226501791402374E-01	    0.657805647055576E-01	    0.111078740085598E+01	   -0.899437248613550E+00	    0.817066032379462E+00	   -0.153173693030418E+00	    0.875345769532621E-01	    0.821647439571372E+00	    0.119004170472362E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506658762869533E-06	    0.546404634105696E-06	    0.440349255254082E-01	    0.770195380244724E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.195743312982796E-05	    0.182710898561901E-04	    0.307882910900570E-04	    0.141430390060509E-03	    0.262787567110070E+01	    0.114555416260205E-03	    0.139613836975095E-01	    0.150500923793697E+01	    0.121185410746775E-03	    0.357614378948365E-01
    40	   3	    0.214199999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.126347439535255E-02	    0.191414081024199E-01	    0.207411873399198E-02	    0.146159923687002E-01	    0.310404523406111E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856565613714253E-06	    0.506658560511980E-06	    0.138065178711826E-06	    0.125459186913584E-05	    0.546404630243638E-06	    0.147947214286693E-06	    0.227504942020932E+00	    0.440348454444960E-01	    0.109283500377808E-01	    0.397918818342732E+02	    0.770193979503376E+01	    0.191150305148479E+01	    0.542083521455015E-01	    0.661042352611537E-01	    0.610223776740357E+00	    0.166242090080213E+00	   -0.590330474211308E-02	    0.289432136582627E+09	   -0.590334701502178E-02	    0.165472699523069E+07	    0.226501811768474E-01	    0.657805648108818E-01	    0.111079824870045E+01	   -0.886427582711330E+00	    0.814036034084075E+00	   -0.166897744944934E+00	    0.876403360036765E-01	    0.813590515030405E+00	    0.118972495265060E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506658560511980E-06	    0.546404630243638E-06	    0.440348454444960E-01	    0.770193979503376E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.196105268178660E-05	    0.182149866203678E-04	    0.307964881569555E-04	    0.141430390060509E-03	    0.251422986820048E+01	    0.110137202862774E-03	    0.144943534629303E-01	    0.151631673328916E+01	    0.121369895021523E-03	    0.354451037626224E-01
    39	   9	    0.214199999999988E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.126347439535255E-02	    0.191414081024199E-01	    0.207411873399198E-02	    0.146159923687002E-01	    0.310404523406111E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856565613714253E-06	    0.506658560511980E-06	    0.138065178711826E-06	    0.125459186913584E-05	    0.546404630243638E-06	    0.147947214286693E-06	    0.227504942020932E+00	    0.440348454444960E-01	    0.109283500377808E-01	    0.397918818342732E+02	    0.770193979503376E+01	    0.191150305148479E+01	    0.542083521455015E-01	    0.661042352611537E-01	    0.610223776740357E+00	    0.166242090080213E+00	   -0.590330474211308E-02	    0.289432136582627E+09	   -0.590334701502178E-02	    0.165472699523069E+07	    0.226501811768474E-01	    0.657805648108818E-01	    0.111079824870045E+01	   -0.886427582711330E+00	    0.814036034084075E+00	   -0.166897744944934E+00	    0.876403360036765E-01	    0.813590515030405E+00	    0.118972495265060E+02	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506658560511980E-06	    0.546404630243638E-06	    0.440348454444960E-01	    0.770193979503376E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.196105268178660E-05	    0.182149866203678E-04	    0.307964881569555E-04	    0.141430390060509E-03	    0.251422986820048E+01	    0.110137202862774E-03	    0.144943534629303E-01	    0.151631673328916E+01	    0.121369895021523E-03	    0.354451037626224E-01
